    tau[ns]  H=1.000e-08  H=2.154e-08  H=4.642e-08  H=1.000e-07  H=2.154e-07  H=4.642e-07  H=1.000e-06
  0.05882237    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.05916474    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.05950911    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.05985548    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06020386    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06055427    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06090672    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06126123    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06161779    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06197643    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06233716    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06269999    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06306493    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06343199    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06380119    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06417254    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06454606    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06492174    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06529961    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06567968    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06606197    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06644648    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06683322    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06722222    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06761348    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06800702    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06840285    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06880098    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06920143    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.06960421    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07000934    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07041682    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07082668    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07123892    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07165356    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07207061    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07249009    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07291202    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07333640    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07376324    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07419258    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07462441    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07505875    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07549563    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07593504    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07637702    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07682156    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07726870    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07771843    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07817079    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07862577    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07908341    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.07954371    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08000668    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08047236    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08094074    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08141185    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08188570    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08236231    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08284169    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08332387    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08380885    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08429665    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08478729    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08528079    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08577716    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08627642    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08677858    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08728367    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08779170    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08830268    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08881664    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08933359    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.08985355    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09037653    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09090256    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09143165    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09196382    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09249909    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09303748    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09357899    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09412366    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09467150    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09522253    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09577676    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
  0.09633422    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000001
  0.09689493    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000001
  0.09745890    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000001
  0.09802615    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000002
  0.09859670    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000004
  0.09917058    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000006
  0.09974779    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000009
  0.10032837    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000014
  0.10091232    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000021
  0.10149967    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000031
  0.10209044    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000047
  0.10268465    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000069
  0.10328232    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000101
  0.10388347    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000001    0.00000146
  0.10448811    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000001    0.00000210
  0.10509627    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000002    0.00000298
  0.10570798    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000004    0.00000420
  0.10632324    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000007    0.00000587
  0.10694209    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000012    0.00000813
  0.10756454    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000020    0.00001115
  0.10819061    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000034    0.00001517
  0.10882032    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000056    0.00002044
  0.10945370    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000091    0.00002731
  0.11009077    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000    0.00000145    0.00003616
  0.11073154    0.00000000    0.00000000    0.00000000    0.00000000    0.00000001    0.00000228    0.00004747
  0.11137605    0.00000000    0.00000000    0.00000000    0.00000000    0.00000001    0.00000353    0.00006177
  0.11202430    0.00000000    0.00000000    0.00000000    0.00000000    0.00000002    0.00000539    0.00007969
  0.11267633    0.00000000    0.00000000    0.00000000    0.00000000    0.00000005    0.00000812    0.00010194
  0.11333215    0.00000000    0.00000000    0.00000000    0.00000000    0.00000010    0.00001207    0.00012928
  0.11399179    0.00000000    0.00000000    0.00000000    0.00000000    0.00000020    0.00001769    0.00016259
  0.11465527    0.00000000    0.00000000    0.00000000    0.00000000    0.00000038    0.00002557    0.00020276
  0.11532262    0.00000000    0.00000000    0.00000000    0.00000000    0.00000071    0.00003646    0.00025075
  0.11599384    0.00000000    0.00000000    0.00000000    0.00000000    0.00000130    0.00005130    0.00030754
  0.11666898    0.00000000    0.00000000    0.00000000    0.00000000    0.00000233    0.00007123    0.00037411
  0.11734804    0.00000000    0.00000000    0.00000000    0.00000000    0.00000408    0.00009758    0.00045138
  0.11803105    0.00000000    0.00000000    0.00000000    0.00000001    0.00000698    0.00013195    0.00054021
  0.11871804    0.00000000    0.00000000    0.00000000    0.00000003    0.00001168    0.00017613    0.00064133
  0.11940903    0.00000000    0.00000000    0.00000000    0.00000009    0.00001911    0.00023208    0.00075533
  0.12010404    0.00000000    0.00000000    0.00000000    0.00000021    0.00003059    0.00030193    0.00088256
  0.12080310    0.00000000    0.00000000    0.00000000    0.00000050    0.00004791    0.00038789    0.00102314
  0.12150622    0.00000000    0.00000000    0.00000000    0.00000113    0.00007342    0.00049214    0.00117688
  0.12221344    0.00000000    0.00000000    0.00000000    0.00000245    0.00011014    0.00061674    0.00134326
  0.12292477    0.00000000    0.00000000    0.00000000    0.00000510    0.00016179    0.00076349    0.00152142
  0.12364025    0.00000000    0.00000000    0.00000001    0.00001023    0.00023279    0.00093381    0.00171010
  0.12435988    0.00000000    0.00000000    0.00000004    0.00001976    0.00032815    0.00112853    0.00190766
  0.12508371    0.00000000    0.00000000    0.00000013    0.00003673    0.00045332    0.00134783    0.00211209
  0.12581175    0.00000000    0.00000000    0.00000043    0.00006584    0.00061391    0.00159102    0.00232101
  0.12654403    0.00000000    0.00000000    0.00000129    0.00011382    0.00081524    0.00185648    0.00253174
  0.12728057    0.00000000    0.00000000    0.00000360    0.00018989    0.00106187    0.00214158    0.00274131
  0.12802139    0.00000000    0.00000000    0.00000941    0.00030593    0.00135701    0.00244267    0.00294654
  0.12876653    0.00000000    0.00000002    0.00002302    0.00047627    0.00170194    0.00275505    0.00314414
  0.12951601    0.00000000    0.00000013    0.00005271    0.00071690    0.00209546    0.00307315    0.00333073
  0.13026984    0.00000000    0.00000066    0.00011322    0.00104402    0.00253343    0.00339057    0.00350299
  0.13102807    0.00000000    0.00000285    0.00022840    0.00147186    0.00300850    0.00370038    0.00365773
  0.13179071    0.00000000    0.00001088    0.00043329    0.00201002    0.00351009    0.00399526    0.00379197
  0.13255778    0.00000003    0.00003673    0.00077404    0.00266059    0.00402465    0.00426787    0.00390301
  0.13332933    0.00000035    0.00011018    0.00130387    0.00341553    0.00453615    0.00451105    0.00398855
  0.13410536    0.00000287    0.00029446    0.00207380    0.00425499    0.00502691    0.00471820    0.00404674
  0.13488591    0.00001842    0.00070316    0.00311843    0.00514697    0.00547856    0.00488349    0.00407620
  0.13567100    0.00009421    0.00150462    0.00443926    0.00604871    0.00587319    0.00500214    0.00407610
  0.13646066    0.00038655    0.00289332    0.00599036    0.00690985    0.00619451    0.00507061    0.00404616
  0.13725492    0.00128011    0.00501429    0.00767211    0.00767707    0.00642889    0.00508673    0.00398664
  0.13805380    0.00344291    0.00785412    0.00933762    0.00829959    0.00656626    0.00504980    0.00389837
  0.13885733    0.00756714    0.01115008    0.01081288    0.00873473    0.00660078    0.00496059    0.00378266
  0.13966554    0.01367548    0.01438627    0.01192704    0.00895262    0.00653112    0.00482126    0.00364133
  0.14047845    0.02044593    0.01691528    0.01254552    0.00893943    0.00636050    0.00463528    0.00347656
  0.14129610    0.02544126    0.01817225    0.01259660    0.00869856    0.00609632    0.00440724    0.00329092
  0.14211850    0.02650369    0.01788260    0.01208453    0.00824971    0.00574961    0.00414266    0.00308724
  0.14294569    0.02324972    0.01615781    0.01108574    0.00762616    0.00533420    0.00384773    0.00286855
  0.14377769    0.01812328    0.01409813    0.01021098    0.00720998    0.00510613    0.00370337    0.00276829
  0.14461454    0.01253187    0.01181841    0.00938087    0.00691998    0.00500419    0.00366447    0.00275252
  0.14545625    0.00748057    0.00923208    0.00832403    0.00652436    0.00485691    0.00360528    0.00272695
  0.14630287    0.00387932    0.00674058    0.00714454    0.00604713    0.00467018    0.00352750    0.00269214
  0.14715441    0.00175884    0.00461381    0.00594012    0.00551379    0.00445055    0.00343307    0.00264878
  0.14801091    0.00070158    0.00296952    0.00479100    0.00494940    0.00420497    0.00332409    0.00259757
  0.14887240    0.00024775    0.00180248    0.00375397    0.00437691    0.00394038    0.00320276    0.00253930
  0.14973890    0.00007794    0.00103489    0.00286160    0.00381594    0.00366354    0.00307132    0.00247478
  0.15061044    0.00002198    0.00056367    0.00212519    0.00328217    0.00338070    0.00293197    0.00240482
  0.15148706    0.00000559    0.00029210    0.00153981    0.00278709    0.00309753    0.00278686    0.00233026
  0.15236878    0.00000129    0.00014443    0.00108999    0.00233815    0.00281891    0.00263801    0.00225190
  0.15325563    0.00000027    0.00006834    0.00075485    0.00193920    0.00254894    0.00248730    0.00217054
  0.15414764    0.00000005    0.00003103    0.00051213    0.00159110    0.00229089    0.00233645    0.00208693
  0.15504484    0.00000001    0.00001356    0.00034086    0.00129239    0.00204723    0.00218698    0.00200180
  0.15594727    0.00000000    0.00000571    0.00022285    0.00103991    0.00181970    0.00204022    0.00191582
  0.15685495    0.00000000    0.00000233    0.00014331    0.00082946    0.00160935    0.00189730    0.00182961
  0.15776791    0.00000000    0.00000092    0.00009076    0.00065626    0.00141668    0.00175915    0.00174373
  0.15868618    0.00000000    0.00000036    0.00005669    0.00051537    0.00124166    0.00162652    0.00165870
  0.15960980    0.00000000    0.00000013    0.00003496    0.00040196    0.00108391    0.00149999    0.00157496
  0.16053880    0.00000000    0.00000005    0.00002132    0.00031158    0.00094273    0.00137996    0.00149291
  0.16147320    0.00000000    0.00000002    0.00001287    0.00024017    0.00081718    0.00126670    0.00141288
  0.16241304    0.00000000    0.00000001    0.00000770    0.00018421    0.00070621    0.00116036    0.00133516
  0.16335836    0.00000000    0.00000000    0.00000457    0.00014067    0.00060865    0.00106095    0.00125997
  0.16430917    0.00000000    0.00000000    0.00000269    0.00010702    0.00052330    0.00096840    0.00118751
  0.16526552    0.00000000    0.00000000    0.00000158    0.00008115    0.00044897    0.00088258    0.00111791
  0.16622743    0.00000000    0.00000000    0.00000092    0.00006138    0.00038451    0.00080328    0.00105128
  0.16719495    0.00000000    0.00000000    0.00000054    0.00004632    0.00032880    0.00073023    0.00098766
  0.16816809    0.00000000    0.00000000    0.00000031    0.00003491    0.00028082    0.00066315    0.00092710
  0.16914690    0.00000000    0.00000000    0.00000018    0.00002628    0.00023962    0.00060171    0.00086959
  0.17013141    0.00000000    0.00000000    0.00000010    0.00001977    0.00020433    0.00054558    0.00081511
  0.17112164    0.00000000    0.00000000    0.00000006    0.00001488    0.00017416    0.00049442    0.00076361
  0.17211764    0.00000000    0.00000000    0.00000004    0.00001120    0.00014843    0.00044789    0.00071503
  0.17311944    0.00000000    0.00000000    0.00000002    0.00000844    0.00012652    0.00040564    0.00066929
  0.17412707    0.00000000    0.00000000    0.00000001    0.00000637    0.00010789    0.00036734    0.00062630
  0.17514056    0.00000000    0.00000000    0.00000001    0.00000481    0.00009206    0.00033267    0.00058596
  0.17615995    0.00000000    0.00000000    0.00000000    0.00000365    0.00007862    0.00030134    0.00054817
  0.17718527    0.00000000    0.00000000    0.00000000    0.00000277    0.00006722    0.00027305    0.00051280
  0.17821657    0.00000000    0.00000000    0.00000000    0.00000211    0.00005754    0.00024753    0.00047976
  0.17925386    0.00000000    0.00000000    0.00000000    0.00000162    0.00004934    0.00022454    0.00044891
  0.18029719    0.00000000    0.00000000    0.00000000    0.00000124    0.00004238    0.00020382    0.00042015
  0.18134660    0.00000000    0.00000000    0.00000000    0.00000096    0.00003648    0.00018518    0.00039336
  0.18240211    0.00000000    0.00000000    0.00000000    0.00000074    0.00003146    0.00016841    0.00036843
  0.18346377    0.00000000    0.00000000    0.00000000    0.00000058    0.00002720    0.00015333    0.00034525
  0.18453160    0.00000000    0.00000000    0.00000000    0.00000045    0.00002358    0.00013976    0.00032370
  0.18560566    0.00000000    0.00000000    0.00000000    0.00000036    0.00002049    0.00012757    0.00030369
  0.18668596    0.00000000    0.00000000    0.00000000    0.00000028    0.00001786    0.00011660    0.00028511
  0.18777255    0.00000000    0.00000000    0.00000000    0.00000023    0.00001562    0.00010674    0.00026788
  0.18886546    0.00000000    0.00000000    0.00000000    0.00000018    0.00001370    0.00009788    0.00025191
  0.18996474    0.00000000    0.00000000    0.00000000    0.00000015    0.00001206    0.00008990    0.00023710
  0.19107041    0.00000000    0.00000000    0.00000000    0.00000012    0.00001065    0.00008273    0.00022337
  0.19218252    0.00000000    0.00000000    0.00000000    0.00000010    0.00000944    0.00007627    0.00021066
  0.19330111    0.00000000    0.00000000    0.00000000    0.00000008    0.00000840    0.00007046    0.00019889
  0.19442620    0.00000000    0.00000000    0.00000000    0.00000007    0.00000751    0.00006523    0.00018799
  0.19555784    0.00000000    0.00000000    0.00000000    0.00000006    0.00000673    0.00006051    0.00017791
  0.19669607    0.00000000    0.00000000    0.00000000    0.00000005    0.00000606    0.00005626    0.00016857
  0.19784092    0.00000000    0.00000000    0.00000000    0.00000004    0.00000548    0.00005243    0.00015994
  0.19899244    0.00000000    0.00000000    0.00000000    0.00000003    0.00000498    0.00004897    0.00015195
  0.20015066    0.00000000    0.00000000    0.00000000    0.00000003    0.00000455    0.00004586    0.00014457
  0.20131562    0.00000000    0.00000000    0.00000000    0.00000003    0.00000417    0.00004305    0.00013774
  0.20248736    0.00000000    0.00000000    0.00000000    0.00000002    0.00000383    0.00004051    0.00013143
  0.20366592    0.00000000    0.00000000    0.00000000    0.00000002    0.00000355    0.00003822    0.00012561
  0.20485134    0.00000000    0.00000000    0.00000000    0.00000002    0.00000329    0.00003615    0.00012023
  0.20604367    0.00000000    0.00000000    0.00000000    0.00000002    0.00000308    0.00003429    0.00011526
  0.20724293    0.00000000    0.00000000    0.00000000    0.00000002    0.00000288    0.00003261    0.00011069
  0.20844917    0.00000000    0.00000000    0.00000000    0.00000001    0.00000272    0.00003110    0.00010647
  0.20966243    0.00000000    0.00000000    0.00000000    0.00000001    0.00000257    0.00002974    0.00010258
  0.21088275    0.00000000    0.00000000    0.00000000    0.00000001    0.00000245    0.00002852    0.00009901
  0.21211018    0.00000000    0.00000000    0.00000000    0.00000001    0.00000234    0.00002743    0.00009574
  0.21334475    0.00000000    0.00000000    0.00000000    0.00000001    0.00000225    0.00002645    0.00009273
  0.21458650    0.00000000    0.00000000    0.00000000    0.00000001    0.00000217    0.00002558    0.00008998
  0.21583549    0.00000000    0.00000000    0.00000000    0.00000001    0.00000211    0.00002481    0.00008747
  0.21709174    0.00000000    0.00000000    0.00000000    0.00000001    0.00000205    0.00002413    0.00008519
  0.21835530    0.00000000    0.00000000    0.00000000    0.00000001    0.00000201    0.00002354    0.00008312
  0.21962622    0.00000000    0.00000000    0.00000000    0.00000001    0.00000198    0.00002303    0.00008125
  0.22090454    0.00000000    0.00000000    0.00000000    0.00000001    0.00000196    0.00002260    0.00007957
  0.22219030    0.00000000    0.00000000    0.00000000    0.00000001    0.00000195    0.00002223    0.00007807
  0.22348354    0.00000000    0.00000000    0.00000000    0.00000001    0.00000194    0.00002194    0.00007675
  0.22478430    0.00000000    0.00000000    0.00000000    0.00000001    0.00000195    0.00002171    0.00007559
  0.22609264    0.00000000    0.00000000    0.00000000    0.00000001    0.00000196    0.00002155    0.00007459
  0.22740860    0.00000000    0.00000000    0.00000000    0.00000001    0.00000199    0.00002145    0.00007374
  0.22873221    0.00000000    0.00000000    0.00000000    0.00000001    0.00000202    0.00002140    0.00007304
  0.23006353    0.00000000    0.00000000    0.00000000    0.00000001    0.00000206    0.00002142    0.00007248
  0.23140259    0.00000000    0.00000000    0.00000000    0.00000001    0.00000212    0.00002150    0.00007206
  0.23274945    0.00000000    0.00000000    0.00000000    0.00000002    0.00000218    0.00002163    0.00007178
  0.23410415    0.00000000    0.00000000    0.00000000    0.00000002    0.00000225    0.00002183    0.00007163
  0.23546674    0.00000000    0.00000000    0.00000000    0.00000002    0.00000234    0.00002208    0.00007162
  0.23683725    0.00000000    0.00000000    0.00000000    0.00000002    0.00000244    0.00002240    0.00007174
  0.23821574    0.00000000    0.00000000    0.00000000    0.00000002    0.00000256    0.00002278    0.00007199
  0.23960226    0.00000000    0.00000000    0.00000000    0.00000003    0.00000269    0.00002323    0.00007237
  0.24099685    0.00000000    0.00000000    0.00000000    0.00000003    0.00000283    0.00002374    0.00007289
  0.24239955    0.00000000    0.00000000    0.00000000    0.00000003    0.00000300    0.00002432    0.00007353
  0.24381041    0.00000000    0.00000000    0.00000000    0.00000004    0.00000319    0.00002498    0.00007432
  0.24522949    0.00000000    0.00000000    0.00000000    0.00000004    0.00000340    0.00002572    0.00007524
  0.24665683    0.00000000    0.00000000    0.00000000    0.00000005    0.00000363    0.00002654    0.00007631
  0.24809248    0.00000000    0.00000000    0.00000000    0.00000006    0.00000392    0.00002757    0.00007784
  0.24953648    0.00000000    0.00000000    0.00000000    0.00000008    0.00000460    0.00003117    0.00008642
  0.25098889    0.00000000    0.00000000    0.00000000    0.00000010    0.00000538    0.00003509    0.00009544
  0.25244975    0.00000000    0.00000000    0.00000000    0.00000012    0.00000628    0.00003934    0.00010496
  0.25391911    0.00000000    0.00000000    0.00000000    0.00000016    0.00000730    0.00004398    0.00011502
  0.25539703    0.00000000    0.00000000    0.00000000    0.00000020    0.00000848    0.00004903    0.00012566
